,filename,age,gender,race,age_range,num_haircuts_life,has_tiktok,remembers_disco,uses_skincare,max_annual_earnings
2434,1_1_2_20161219195630371.jpg.chip.jpg,1,female,asian,0-19,8,no,no,no,0.0
2435,1_1_2_20161219195732971.jpg.chip.jpg,1,female,asian,0-19,6,no,no,no,0.0
2436,1_1_2_20161219195916355.jpg.chip.jpg,1,female,asian,0-19,11,no,no,no,0.0
2437,1_1_2_20161219195923075.jpg.chip.jpg,1,female,asian,0-19,6,yes,no,no,0.0
2438,1_1_2_20161219195928428.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2439,1_1_2_20161219200100707.jpg.chip.jpg,1,female,asian,0-19,6,yes,no,no,0.0
2440,1_1_2_20161219200119571.jpg.chip.jpg,1,female,asian,0-19,7,yes,no,no,0.0
2441,1_1_2_20161219200152877.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2442,1_1_2_20161219200230867.jpg.chip.jpg,1,female,asian,0-19,7,yes,no,no,0.0
2443,1_1_2_20161219200258716.jpg.chip.jpg,1,female,asian,0-19,5,yes,no,no,0.0
2444,1_1_2_20161219200309555.jpg.chip.jpg,1,female,asian,0-19,4,no,no,no,0.0
2445,1_1_2_20161219200451724.jpg.chip.jpg,1,female,asian,0-19,9,no,no,no,0.0
2446,1_1_2_20161219200456451.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2447,1_1_2_20161219200539420.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2448,1_1_2_20161219201159932.jpg.chip.jpg,1,female,asian,0-19,4,yes,no,no,0.0
2449,1_1_2_20161219201453804.jpg.chip.jpg,1,female,asian,0-19,10,no,no,no,0.0
2450,1_1_2_20161219202106997.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2451,1_1_2_20161219202514684.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2452,1_1_2_20161219202522028.jpg.chip.jpg,1,female,asian,0-19,7,yes,no,no,0.0
2453,1_1_2_20161219202727078.jpg.chip.jpg,1,female,asian,0-19,3,yes,no,no,0.0
2454,1_1_2_20161219202741628.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2455,1_1_2_20161219202852780.jpg.chip.jpg,1,female,asian,0-19,3,no,no,no,0.0
2456,1_1_2_20161219202945116.jpg.chip.jpg,1,female,asian,0-19,4,no,no,no,0.0
2457,1_1_2_20161219203303165.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2458,1_1_2_20161219203318222.jpg.chip.jpg,1,female,asian,0-19,2,no,no,no,0.0
2459,1_1_2_20161219203352244.jpg.chip.jpg,1,female,asian,0-19,3,no,no,no,0.0
2460,1_1_2_20161219203432220.jpg.chip.jpg,1,female,asian,0-19,9,no,no,no,0.0
2461,1_1_2_20161219204304845.jpg.chip.jpg,1,female,asian,0-19,6,no,no,no,0.0
2462,1_1_2_20161219204430596.jpg.chip.jpg,1,female,asian,0-19,8,no,no,no,0.0
2463,1_1_2_20161219204523605.jpg.chip.jpg,1,female,asian,0-19,2,no,no,no,0.0
2464,1_1_2_20161219204542005.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2465,1_1_2_20161219204636789.jpg.chip.jpg,1,female,asian,0-19,4,no,no,no,0.0
2466,1_1_2_20161219205048452.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2467,1_1_2_20161219205233581.jpg.chip.jpg,1,female,asian,0-19,6,yes,no,no,0.0
2468,1_1_2_20161219205514837.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2469,1_1_2_20161219205522365.jpg.chip.jpg,1,female,asian,0-19,4,no,no,no,0.0
2470,1_1_2_20161219205644669.jpg.chip.jpg,1,female,asian,0-19,2,yes,no,no,0.0
2471,1_1_2_20161219205649948.jpg.chip.jpg,1,female,asian,0-19,9,yes,no,no,0.0
2472,1_1_2_20161219205734821.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2473,1_1_2_20161219205821918.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2474,1_1_2_20161219210324181.jpg.chip.jpg,1,female,asian,0-19,8,no,no,no,0.0
2475,1_1_2_20161219210327381.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2476,1_1_2_20161219210955701.jpg.chip.jpg,1,female,asian,0-19,7,no,no,no,0.0
2477,1_1_2_20161219211002173.jpg.chip.jpg,1,female,asian,0-19,6,no,no,no,0.0
2478,1_1_2_20161219211316389.jpg.chip.jpg,1,female,asian,0-19,5,yes,no,no,0.0
2479,1_1_2_20161219211423014.jpg.chip.jpg,1,female,asian,0-19,3,yes,no,no,0.0
2480,1_1_2_20161219211512447.jpg.chip.jpg,1,female,asian,0-19,9,no,no,no,0.0
2481,1_1_2_20161219211701334.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2482,1_1_2_20161219211944925.jpg.chip.jpg,1,female,asian,0-19,2,no,no,no,0.0
2483,1_1_2_20161219211948405.jpg.chip.jpg,1,female,asian,0-19,7,yes,no,no,0.0
2484,1_1_2_20161219212221341.jpg.chip.jpg,1,female,asian,0-19,2,yes,no,no,0.0
2485,1_1_2_20161219212313989.jpg.chip.jpg,1,female,asian,0-19,4,yes,no,no,0.0
2486,1_1_2_20161219212416550.jpg.chip.jpg,1,female,asian,0-19,5,yes,no,no,0.0
2487,1_1_2_20161219212514021.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2488,1_1_2_20161219212611880.jpg.chip.jpg,1,female,asian,0-19,4,no,no,no,0.0
2489,1_1_2_20161219212720270.jpg.chip.jpg,1,female,asian,0-19,4,yes,no,no,0.0
2490,1_1_2_20161219220348151.jpg.chip.jpg,1,female,asian,0-19,2,no,no,no,0.0
2491,1_1_2_20161219220411361.jpg.chip.jpg,1,female,asian,0-19,9,no,no,no,0.0
2492,1_1_2_20161219220519457.jpg.chip.jpg,1,female,asian,0-19,6,no,no,no,0.0
2493,1_1_2_20161219220611473.jpg.chip.jpg,1,female,asian,0-19,1,no,no,no,0.0
2494,1_1_2_20161219220631367.jpg.chip.jpg,1,female,asian,0-19,6,no,no,no,0.0
2495,1_1_2_20161219221154447.jpg.chip.jpg,1,female,asian,0-19,7,yes,no,no,0.0
2496,1_1_2_20161219221229279.jpg.chip.jpg,1,female,asian,0-19,4,no,no,no,0.0
2497,1_1_2_20161219221237927.jpg.chip.jpg,1,female,asian,0-19,9,no,no,no,0.0
2498,1_1_2_20161219221241583.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2499,1_1_2_20161219221243095.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2500,1_1_2_20161219221253335.jpg.chip.jpg,1,female,asian,0-19,6,yes,no,no,0.0
2501,1_1_2_20161219221706807.jpg.chip.jpg,1,female,asian,0-19,6,no,no,no,0.0
2502,1_1_2_20161219221915303.jpg.chip.jpg,1,female,asian,0-19,6,yes,no,no,0.0
2503,1_1_2_20161219221943799.jpg.chip.jpg,1,female,asian,0-19,3,yes,no,no,0.0
2504,1_1_2_20161219222021335.jpg.chip.jpg,1,female,asian,0-19,5,no,no,no,0.0
2505,1_1_2_20161219222144951.jpg.chip.jpg,1,female,asian,0-19,8,no,no,no,0.0
2506,1_1_2_20161219222154119.jpg.chip.jpg,1,female,asian,0-19,8,no,no,no,0.0
2507,1_1_2_20161219222703503.jpg.chip.jpg,1,female,asian,0-19,2,no,no,no,0.0
2508,1_1_2_20161219222758263.jpg.chip.jpg,1,female,asian,0-19,4,no,no,no,0.0
2509,1_1_2_20161219222801647.jpg.chip.jpg,1,female,asian,0-19,9,no,no,no,0.0
2510,1_1_2_20161220220018380.jpg.chip.jpg,1,female,asian,0-19,8,no,no,no,0.0
2511,1_1_2_20161221192810669.jpg.chip.jpg,1,female,asian,0-19,9,no,no,no,0.0
2512,1_1_2_20170109190752762.jpg.chip.jpg,1,female,asian,0-19,8,no,no,no,0.0
2513,1_1_2_20170109193557242.jpg.chip.jpg,1,female,asian,0-19,11,no,no,no,0.0
2514,1_1_2_20170109193844660.jpg.chip.jpg,1,female,asian,0-19,2,yes,no,no,0.0
2515,1_1_2_20170109194007910.jpg.chip.jpg,1,female,asian,0-19,1,no,no,no,0.0
2516,1_1_2_20170117192827229.jpg.chip.jpg,1,female,asian,0-19,9,no,no,no,0.0
2517,1_1_3_20161219224454728.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2518,1_1_3_20161219224457585.jpg.chip.jpg,1,female,indian,0-19,3,no,no,no,0.0
2519,1_1_3_20161219224458872.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2520,1_1_3_20161219224539488.jpg.chip.jpg,1,female,indian,0-19,3,no,no,no,0.0
2521,1_1_3_20161219224553880.jpg.chip.jpg,1,female,indian,0-19,7,no,no,no,0.0
2522,1_1_3_20161219224619703.jpg.chip.jpg,1,female,indian,0-19,9,yes,no,no,0.0
2523,1_1_3_20161219224700400.jpg.chip.jpg,1,female,indian,0-19,3,no,no,no,0.0
2524,1_1_3_20161219224718096.jpg.chip.jpg,1,female,indian,0-19,9,no,no,no,0.0
2525,1_1_3_20161219224751288.jpg.chip.jpg,1,female,indian,0-19,8,no,no,no,0.0
2526,1_1_3_20161219224753152.jpg.chip.jpg,1,female,indian,0-19,5,no,no,no,0.0
2527,1_1_3_20161219224822176.jpg.chip.jpg,1,female,indian,0-19,7,yes,no,no,0.0
2528,1_1_3_20161219224951912.jpg.chip.jpg,1,female,indian,0-19,4,yes,no,no,0.0
2529,1_1_3_20161219225008799.jpg.chip.jpg,1,female,indian,0-19,0,no,no,no,0.0
2530,1_1_3_20161219225015272.jpg.chip.jpg,1,female,indian,0-19,7,no,no,no,0.0
2531,1_1_3_20161219225018384.jpg.chip.jpg,1,female,indian,0-19,5,no,no,no,0.0
2532,1_1_3_20161219225024289.jpg.chip.jpg,1,female,indian,0-19,1,no,no,no,0.0
2533,1_1_3_20161219225027497.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2534,1_1_3_20161219225035448.jpg.chip.jpg,1,female,indian,0-19,8,no,no,no,0.0
2535,1_1_3_20161219225050632.jpg.chip.jpg,1,female,indian,0-19,6,yes,no,no,0.0
2536,1_1_3_20161219225238384.jpg.chip.jpg,1,female,indian,0-19,9,no,no,no,0.0
2537,1_1_3_20161219225245716.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2538,1_1_3_20161219225247616.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2539,1_1_3_20161219225259040.jpg.chip.jpg,1,female,indian,0-19,7,no,no,no,0.0
2540,1_1_3_20161219225320176.jpg.chip.jpg,1,female,indian,0-19,9,no,no,no,0.0
2541,1_1_3_20161219225416559.jpg.chip.jpg,1,female,indian,0-19,7,no,no,no,0.0
2542,1_1_3_20161219225515600.jpg.chip.jpg,1,female,indian,0-19,3,no,no,no,0.0
2543,1_1_3_20161219225543960.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2544,1_1_3_20161219225602184.jpg.chip.jpg,1,female,indian,0-19,8,no,no,no,0.0
2545,1_1_3_20161219225640200.jpg.chip.jpg,1,female,indian,0-19,9,no,no,no,0.0
2546,1_1_3_20161219225657032.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2547,1_1_3_20161219225730216.jpg.chip.jpg,1,female,indian,0-19,3,no,no,no,0.0
2548,1_1_3_20161219225943008.jpg.chip.jpg,1,female,indian,0-19,4,yes,no,no,0.0
2549,1_1_3_20161219225945416.jpg.chip.jpg,1,female,indian,0-19,5,no,no,no,0.0
2550,1_1_3_20161219230239192.jpg.chip.jpg,1,female,indian,0-19,11,no,no,no,0.0
2551,1_1_3_20161219230325488.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2552,1_1_3_20161219230507432.jpg.chip.jpg,1,female,indian,0-19,5,no,no,no,0.0
2553,1_1_3_20161219230626530.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2554,1_1_3_20161219230719040.jpg.chip.jpg,1,female,indian,0-19,7,no,no,no,0.0
2555,1_1_3_20161219230723008.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2556,1_1_3_20161219230725192.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2557,1_1_3_20161219230734016.jpg.chip.jpg,1,female,indian,0-19,0,no,no,no,0.0
2558,1_1_3_20161220142900393.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2559,1_1_3_20161220143111349.jpg.chip.jpg,1,female,indian,0-19,8,no,no,no,0.0
2560,1_1_3_20161220143156747.jpg.chip.jpg,1,female,indian,0-19,3,no,no,no,0.0
2561,1_1_3_20161220143202710.jpg.chip.jpg,1,female,indian,0-19,3,no,no,no,0.0
2562,1_1_3_20161220143204424.jpg.chip.jpg,1,female,indian,0-19,10,no,no,no,0.0
2563,1_1_3_20161220143207700.jpg.chip.jpg,1,female,indian,0-19,9,no,no,no,0.0
2564,1_1_3_20161220143211359.jpg.chip.jpg,1,female,indian,0-19,7,no,no,no,0.0
2565,1_1_3_20161220143213583.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2566,1_1_3_20161220143219502.jpg.chip.jpg,1,female,indian,0-19,7,no,no,no,0.0
2567,1_1_3_20161220143222430.jpg.chip.jpg,1,female,indian,0-19,0,yes,no,no,0.0
2568,1_1_3_20161220143234887.jpg.chip.jpg,1,female,indian,0-19,9,no,no,no,0.0
2569,1_1_3_20161220143239294.jpg.chip.jpg,1,female,indian,0-19,5,no,no,no,0.0
2570,1_1_3_20161220143241765.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2571,1_1_3_20161220143303110.jpg.chip.jpg,1,female,indian,0-19,3,yes,no,no,0.0
2572,1_1_3_20161220143313302.jpg.chip.jpg,1,female,indian,0-19,1,no,no,no,0.0
2573,1_1_3_20161220143335948.jpg.chip.jpg,1,female,indian,0-19,3,no,no,no,0.0
2574,1_1_3_20161220143345775.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2575,1_1_3_20161220143348598.jpg.chip.jpg,1,female,indian,0-19,2,no,no,no,0.0
2576,1_1_3_20161220143350174.jpg.chip.jpg,1,female,indian,0-19,4,yes,no,no,0.0
2577,1_1_3_20161220143357382.jpg.chip.jpg,1,female,indian,0-19,6,yes,no,no,0.0
2578,1_1_3_20161220143400183.jpg.chip.jpg,1,female,indian,0-19,10,no,no,no,0.0
2579,1_1_3_20161220143404575.jpg.chip.jpg,1,female,indian,0-19,8,no,no,no,0.0
2580,1_1_3_20161220143409894.jpg.chip.jpg,1,female,indian,0-19,3,yes,no,no,0.0
2581,1_1_3_20161220144435607.jpg.chip.jpg,1,female,indian,0-19,5,no,no,no,0.0
2582,1_1_3_20161220144637487.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2583,1_1_3_20161220144645535.jpg.chip.jpg,1,female,indian,0-19,0,no,no,no,0.0
2584,1_1_3_20161220144704959.jpg.chip.jpg,1,female,indian,0-19,0,no,no,no,0.0
2585,1_1_3_20161220145200632.jpg.chip.jpg,1,female,indian,0-19,9,no,no,no,0.0
2586,1_1_3_20161220145206031.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2587,1_1_3_20161220145208607.jpg.chip.jpg,1,female,indian,0-19,8,yes,no,no,0.0
2588,1_1_3_20161220145210271.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2589,1_1_3_20161220145219616.jpg.chip.jpg,1,female,indian,0-19,13,no,no,no,0.0
2590,1_1_3_20161220145228183.jpg.chip.jpg,1,female,indian,0-19,7,yes,no,no,0.0
2591,1_1_3_20161220145230678.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2592,1_1_3_20161220145232550.jpg.chip.jpg,1,female,indian,0-19,0,no,no,no,0.0
2593,1_1_3_20161220145300279.jpg.chip.jpg,1,female,indian,0-19,2,no,no,no,0.0
2594,1_1_3_20161220145401126.jpg.chip.jpg,1,female,indian,0-19,9,no,no,no,0.0
2595,1_1_3_20161220145435951.jpg.chip.jpg,1,female,indian,0-19,8,no,no,no,0.0
2596,1_1_3_20161220220045185.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2597,1_1_3_20161220220046801.jpg.chip.jpg,1,female,indian,0-19,9,yes,no,no,0.0
2598,1_1_3_20161220220119985.jpg.chip.jpg,1,female,indian,0-19,5,yes,no,no,0.0
2599,1_1_3_20161220220124722.jpg.chip.jpg,1,female,indian,0-19,8,yes,no,no,0.0
2600,1_1_3_20161220220126609.jpg.chip.jpg,1,female,indian,0-19,1,no,no,no,0.0
2601,1_1_3_20161220220157201.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2602,1_1_3_20161220220214417.jpg.chip.jpg,1,female,indian,0-19,9,no,no,no,0.0
2603,1_1_3_20161220220216145.jpg.chip.jpg,1,female,indian,0-19,8,no,no,no,0.0
2604,1_1_3_20161220220219634.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2605,1_1_3_20161220220521921.jpg.chip.jpg,1,female,indian,0-19,4,yes,no,no,0.0
2606,1_1_3_20161220220534186.jpg.chip.jpg,1,female,indian,0-19,9,yes,no,no,0.0
2607,1_1_3_20161220220536274.jpg.chip.jpg,1,female,indian,0-19,6,yes,no,no,0.0
2608,1_1_3_20161220220541057.jpg.chip.jpg,1,female,indian,0-19,5,no,no,no,0.0
2609,1_1_3_20161220220548777.jpg.chip.jpg,1,female,indian,0-19,0,yes,no,no,0.0
2610,1_1_3_20161220220708394.jpg.chip.jpg,1,female,indian,0-19,4,no,no,no,0.0
2611,1_1_3_20161220221547970.jpg.chip.jpg,1,female,indian,0-19,0,no,no,no,0.0
2612,1_1_3_20161220221800802.jpg.chip.jpg,1,female,indian,0-19,2,yes,no,no,0.0
2613,1_1_3_20161220221808354.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2614,1_1_3_20161220222128210.jpg.chip.jpg,1,female,indian,0-19,3,no,no,no,0.0
2615,1_1_3_20161220222647563.jpg.chip.jpg,1,female,indian,0-19,6,no,no,no,0.0
2616,1_1_4_20161221192615380.jpg.chip.jpg,1,female,other,0-19,6,no,no,no,0.0
2617,1_1_4_20161221192629892.jpg.chip.jpg,1,female,other,0-19,7,yes,no,no,0.0
2618,1_1_4_20161221192658892.jpg.chip.jpg,1,female,other,0-19,4,yes,no,no,0.0
2619,1_1_4_20161221192800604.jpg.chip.jpg,1,female,other,0-19,10,no,no,no,0.0
2620,1_1_4_20161221192830036.jpg.chip.jpg,1,female,other,0-19,4,no,no,no,0.0
2621,1_1_4_20161221192832972.jpg.chip.jpg,1,female,other,0-19,7,no,no,no,0.0
2622,1_1_4_20161221192836205.jpg.chip.jpg,1,female,other,0-19,8,no,no,no,0.0
2623,1_1_4_20161221192837420.jpg.chip.jpg,1,female,other,0-19,4,no,no,no,0.0
2624,1_1_4_20161221193234997.jpg.chip.jpg,1,female,other,0-19,7,yes,no,no,0.0
2625,1_1_4_20161221193419158.jpg.chip.jpg,1,female,other,0-19,11,no,no,no,0.0
2626,1_1_4_20161221193459566.jpg.chip.jpg,1,female,other,0-19,6,no,no,no,0.0
2627,1_1_4_20161221193732358.jpg.chip.jpg,1,female,other,0-19,7,no,no,no,0.0
2628,1_1_4_20161221193741869.jpg.chip.jpg,1,female,other,0-19,3,no,no,no,0.0
2629,1_1_4_20161221193742646.jpg.chip.jpg,1,female,other,0-19,8,yes,no,no,0.0
2630,1_1_4_20161221193743543.jpg.chip.jpg,1,female,other,0-19,2,no,no,no,0.0
2631,1_1_4_20161221193744550.jpg.chip.jpg,1,female,other,0-19,0,no,no,no,0.0
2632,1_1_4_20161221193821215.jpg.chip.jpg,1,female,other,0-19,9,no,no,no,0.0
2633,1_1_4_20161221194943920.jpg.chip.jpg,1,female,other,0-19,9,yes,no,no,0.0
2634,1_1_4_20161221195027223.jpg.chip.jpg,1,female,other,0-19,4,no,no,no,0.0
2635,1_1_4_20161221195119295.jpg.chip.jpg,1,female,other,0-19,3,no,no,no,0.0
2636,1_1_4_20161221195439775.jpg.chip.jpg,1,female,other,0-19,3,no,no,no,0.0
2637,1_1_4_20161221195449497.jpg.chip.jpg,1,female,other,0-19,5,no,no,no,0.0
2638,1_1_4_20161221195938992.jpg.chip.jpg,1,female,other,0-19,4,no,no,no,0.0
2639,1_1_4_20161221200103831.jpg.chip.jpg,1,female,other,0-19,8,no,no,no,0.0
2640,1_1_4_20161221200207440.jpg.chip.jpg,1,female,other,0-19,5,no,no,no,0.0
2641,1_1_4_20161221201445657.jpg.chip.jpg,1,female,other,0-19,4,no,no,no,0.0
2642,1_1_4_20161221201446945.jpg.chip.jpg,1,female,other,0-19,6,no,no,no,0.0
2643,1_1_4_20161221201512713.jpg.chip.jpg,1,female,other,0-19,5,yes,no,no,0.0
2644,1_1_4_20161221201545377.jpg.chip.jpg,1,female,other,0-19,7,yes,no,no,0.0
2645,1_1_4_20161221201723169.jpg.chip.jpg,1,female,other,0-19,0,no,no,no,0.0
2646,1_1_4_20161221201729160.jpg.chip.jpg,1,female,other,0-19,7,yes,no,no,0.0
2647,1_1_4_20161221201827921.jpg.chip.jpg,1,female,other,0-19,5,no,no,no,0.0
2648,1_1_4_20161221201836401.jpg.chip.jpg,1,female,other,0-19,7,no,no,no,0.0
2649,1_1_4_20161221201846817.jpg.chip.jpg,1,female,other,0-19,2,no,no,no,0.0
2650,1_1_4_20161221201852145.jpg.chip.jpg,1,female,other,0-19,8,no,no,no,0.0
2651,1_1_4_20161221201921929.jpg.chip.jpg,1,female,other,0-19,8,no,no,no,0.0
2652,1_1_4_20161221201923657.jpg.chip.jpg,1,female,other,0-19,5,no,no,no,0.0
2653,1_1_4_20161221201957481.jpg.chip.jpg,1,female,other,0-19,10,no,no,no,0.0
2654,1_1_4_20161221202012433.jpg.chip.jpg,1,female,other,0-19,10,no,no,no,0.0
2655,1_1_4_20161221202018329.jpg.chip.jpg,1,female,other,0-19,11,no,no,no,0.0
2656,1_1_4_20161221202026104.jpg.chip.jpg,1,female,other,0-19,4,no,no,no,0.0
2657,1_1_4_20161221202046857.jpg.chip.jpg,1,female,other,0-19,5,no,no,no,0.0
2658,1_1_4_20161221202050009.jpg.chip.jpg,1,female,other,0-19,8,no,no,no,0.0
2659,1_1_4_20161221202053505.jpg.chip.jpg,1,female,other,0-19,8,yes,no,no,0.0
2660,1_1_4_20161221202124857.jpg.chip.jpg,1,female,other,0-19,2,no,no,no,0.0
2661,1_1_4_20161221202135073.jpg.chip.jpg,1,female,other,0-19,6,no,no,no,0.0
2662,1_1_4_20161221202153553.jpg.chip.jpg,1,female,other,0-19,9,no,no,no,0.0
2663,1_1_4_20161221202159241.jpg.chip.jpg,1,female,other,0-19,1,no,no,no,0.0
2664,1_1_4_20161221202254377.jpg.chip.jpg,1,female,other,0-19,4,no,no,no,0.0
2665,1_1_4_20161221202528425.jpg.chip.jpg,1,female,other,0-19,9,no,no,no,0.0
2666,1_1_4_20161221202912889.jpg.chip.jpg,1,female,other,0-19,1,no,no,no,0.0
2667,1_1_4_20161223225921227.jpg.chip.jpg,1,female,other,0-19,4,no,no,no,0.0
2668,1_1_4_20161223231311515.jpg.chip.jpg,1,female,other,0-19,7,yes,no,no,0.0
2669,1_1_4_20170103202738552.jpg.chip.jpg,1,female,other,0-19,6,no,no,no,0.0
2670,1_1_4_20170103204825447.jpg.chip.jpg,1,female,other,0-19,5,no,no,no,0.0
2671,1_1_4_20170103204831032.jpg.chip.jpg,1,female,other,0-19,7,no,no,no,0.0
2672,1_1_4_20170103205129266.jpg.chip.jpg,1,female,other,0-19,8,no,no,no,0.0
2673,1_1_4_20170103205134402.jpg.chip.jpg,1,female,other,0-19,9,yes,no,no,0.0
2674,1_1_4_20170103210113314.jpg.chip.jpg,1,female,other,0-19,9,yes,no,no,0.0
2675,1_1_4_20170103210736044.jpg.chip.jpg,1,female,other,0-19,8,no,no,no,0.0
2676,1_1_4_20170103212116187.jpg.chip.jpg,1,female,other,0-19,9,no,no,no,0.0
2677,1_1_4_20170103212217155.jpg.chip.jpg,1,female,other,0-19,2,no,no,no,0.0
2678,1_1_4_20170103212653844.jpg.chip.jpg,1,female,other,0-19,0,no,no,no,0.0
2679,1_1_4_20170103213044557.jpg.chip.jpg,1,female,other,0-19,7,no,no,no,0.0
2680,1_1_4_20170109191515501.jpg.chip.jpg,1,female,other,0-19,0,no,no,no,0.0
2681,1_1_4_20170109193346573.jpg.chip.jpg,1,female,other,0-19,6,no,no,no,0.0
2682,1_1_4_20170109193938953.jpg.chip.jpg,1,female,other,0-19,0,yes,no,no,0.0
2683,1_1_4_20170109194502921.jpg.chip.jpg,1,female,other,0-19,4,no,no,no,0.0
2684,1_1_4_20170117192625477.jpg.chip.jpg,1,female,other,0-19,5,no,no,no,0.0
2685,1_1_4_20170117192656755.jpg.chip.jpg,1,female,other,0-19,5,yes,no,no,0.0
2686,20_0_0_20170104020603909.jpg.chip.jpg,20,male,white,20-29,142,yes,no,no,105494.28866123903
2687,20_0_0_20170104230025073.jpg.chip.jpg,20,male,white,20-29,59,no,no,no,136482.62724883578
2688,20_0_0_20170104230042553.jpg.chip.jpg,20,male,white,20-29,190,no,no,no,130557.13343531013
2689,20_0_0_20170104230048181.jpg.chip.jpg,20,male,white,20-29,128,no,no,yes,120903.82080576266
2690,20_0_0_20170104230051977.jpg.chip.jpg,20,male,white,20-29,140,yes,no,yes,111265.40493692782
2691,20_0_0_20170104230054071.jpg.chip.jpg,20,male,white,20-29,135,yes,no,yes,139953.34717226727
2692,20_0_0_20170105161704786.jpg.chip.jpg,20,male,white,20-29,88,no,no,yes,84990.61795970099
2693,20_0_0_20170105161706251.jpg.chip.jpg,20,male,white,20-29,144,no,no,no,141279.19164432035
2694,20_0_0_20170105183430767.jpg.chip.jpg,20,male,white,20-29,50,no,no,yes,140545.54095511846
2695,20_0_0_20170105184038831.jpg.chip.jpg,20,male,white,20-29,152,no,no,yes,99747.66329897798
2696,20_0_0_20170110231653536.jpg.chip.jpg,20,male,white,20-29,111,no,no,yes,127324.7075356486
2697,20_0_0_20170110232156775.jpg.chip.jpg,20,male,white,20-29,185,yes,no,no,844554.3495258238
2698,20_0_0_20170113132332102.jpg.chip.jpg,20,male,white,20-29,93,no,no,yes,149272.40522174773
2699,20_0_0_20170113132609281.jpg.chip.jpg,20,male,white,20-29,177,no,no,no,90100.75439326068
2700,20_0_0_20170113133053319.jpg.chip.jpg,20,male,white,20-29,54,no,no,yes,136871.41168970088
2701,20_0_0_20170113180905699.jpg.chip.jpg,20,male,white,20-29,114,no,no,no,149887.94043693502
2702,20_0_0_20170113184350758.jpg.chip.jpg,20,male,white,20-29,111,no,no,no,168678.20135659564
2703,20_0_0_20170116200755014.jpg.chip.jpg,20,male,white,20-29,143,no,no,no,106519.15336935292
2704,20_0_0_20170116201258328.jpg.chip.jpg,20,male,white,20-29,125,no,no,no,124984.87135024846
2705,20_0_0_20170116201311689.jpg.chip.jpg,20,male,white,20-29,136,no,no,yes,93964.34181313458
2706,20_0_0_20170116205028194.jpg.chip.jpg,20,male,white,20-29,109,no,no,no,94687.45741416911
2707,20_0_0_20170116205342932.jpg.chip.jpg,20,male,white,20-29,101,no,no,no,91984.21019220975
2708,20_0_0_20170116205352042.jpg.chip.jpg,20,male,white,20-29,117,no,no,no,165459.12198269484
2709,20_0_0_20170116205525001.jpg.chip.jpg,20,male,white,20-29,169,no,no,no,140781.5861840477
2710,20_0_0_20170116205821909.jpg.chip.jpg,20,male,white,20-29,149,no,no,yes,152716.33346804467
